"","h","K","nc_yield","mpa_yield","nc_prop_msy","mpa_prop_msy"
"138",0.15,1.4,30842.9996713042,29014.3313241796,0.877949278307029,0.977136576649189
"139",0.15,1.5,35963.8938566235,32346.6014162203,0.927567779038769,0.991167206623922
"140",0.15,1.6,40620.897572458,35519.0761427256,0.95948197057065,0.997293232270961
"141",0.15,1.7,44927.7951508797,38570.938867231,0.977638620360888,1
"142",0.15,1.8,48984.354918273,41532.1415186163,0.989538660787099,1
"143",0.15,1.9,52862.2123544343,44424.2895796955,0.994952098534811,0.998843477426082
"144",0.15,2,56609.538160601,47262.7897894887,0.998994678887276,0.996367183471102
"145",0.15,0.3,4.41923058782272e-19,3.5353844702604e-19,0.000906852790623214,0.000906852790623773
"146",0.15,0.4,0.202784235910573,514.515111787706,0.000102066604455169,0.277041663331348
"147",0.15,0.5,2.76862691185284,1617.44648908806,0.000606519948810849,0.39635955820604
"148",0.15,0.6,25.784523210159,2947.51579147603,0.00342276694947806,0.445293228778824
"149",0.15,0.7,177.283203789528,4599.36729060243,0.0165530078413087,0.492969016152886
"150",0.15,0.8,851.141991331882,6829.3240511856,0.0606457649037242,0.563142960272412
"151",0.15,0.9,2795.8302159346,9819.120142773,0.1601619055572,0.655085788783144
"152",0.15,1,6496.26075853665,13520.2807669897,0.310391189329592,0.755583648270876
"153",0.16,0.2,2.28979085078161e-24,1.83183268062529e-24,0.000461952526042618,0.000461952526042618
"154",0.16,1.1,8351.56102298732,16159.2554040993,0.342124121416662,0.776146691759511
"155",0.16,1.2,14231.2945749102,20329.8786909134,0.508303684100148,0.856122722397063
"156",0.16,1.3,21114.519567661,24367.0745537698,0.668146910381181,0.912278670574325
"157",0.16,1.4,27596.5418812153,28157.5200899839,0.785538510734555,0.948281126324927
"158",0.16,1.5,33374.4775672024,31722.7029793025,0.860782488042177,0.972049659683527
"159",0.16,1.6,38601.663070956,35101.4051838479,0.911786837909204,0.985566000995826
"160",0.16,1.7,43386.328286318,38331.986254781,0.944095965224102,0.993804853616021
"161",0.16,1.8,47826.0101896374,41447.9360377231,0.966138803967177,0.997972522537624
"162",0.16,1.9,52010.7144891181,44475.7267616868,0.9789255353196,1
"163",0.16,2,56009.010591696,47435.1128515058,0.988397103543008,1
"164",0.16,0.3,2.25116441645277e-19,1.80093153316374e-19,0.000461952526043153,0.000461952526043538
"165",0.16,0.4,0.090088157705041,503.140517977236,4.53437236740152e-05,0.270916991155983
"166",0.16,0.5,1.17330108203529,1596.0056133259,0.000257033733642181,0.391105414652004
"167",0.16,0.6,10.6071863720912,2881.94676362142,0.00140805112607409,0.435387448390571
"168",0.16,0.7,76.5471950756955,4400.36691925212,0.00714724403233636,0.471639774307151
"169",0.16,0.8,403.196300566371,6346.86635320699,0.0287286355311131,0.523359717566463
"170",0.16,0.9,1526.30691700867,8943.87659509025,0.087436004840346,0.596693631290998
"171",0.16,1,4091.90915340953,12251.2810333062,0.195511325047477,0.684665339327737
"172",0.17,0.2,1.1529699151273e-24,9.22375932101843e-25,0.000232605246266222,0.000232605246266223
"173",0.17,1.1,5467.77891812309,14723.0231603906,0.223989150449179,0.707162887946987
"174",0.17,1.2,10148.5050916604,18761.8718629185,0.362477390868894,0.7900915229625
"175",0.17,1.3,16315.1513951516,22946.979615125,0.516275919143697,0.859111749783016
"176",0.17,1.4,23289.3990465806,26970.0653069405,0.662935230135002,0.908290354569254
"177",0.17,1.5,29818.8436208939,30765.9717047097,0.769076859730608,0.942733421704585
"178",0.17,1.6,35677.3503454782,34357.7497461605,0.842713392857889,0.96468588203758
"179",0.17,1.7,41011.581961445,37778.8165939281,0.892420967308909,0.979463235882602
"180",0.17,1.8,45922.0415190639,41061.6278886554,0.927676511024801,0.988671096342335
"181",0.17,1.9,50492.1909221923,44234.9064000966,0.95034447254725,0.994585352975105
"182",0.17,2,54802.216722989,47322.0994450509,0.967100680845973,0.997617515809255
